Record ID,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Aircraft Type,Aircraft Make,Aircraft Model,Aircraft Mass,Engine Make,Engine Model,Engines,Engine Type,Engine1 Position,Engine2 Position,Engine3 Position,Engine4 Position,Airport ID,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,Fatalities,Injuries,Aircraft Damage,Radome Strike,Radome Damage,Windshield Strike,Windshield Damage,Nose Strike,Nose Damage,Engine1 Strike,Engine1 Damage,Engine2 Strike,Engine2 Damage,Engine3 Strike,Engine3 Damage,Engine4 Strike,Engine4 Damage,Engine Ingested,Propeller Strike,Propeller Damage,Wing or Rotor Strike,Wing or Rotor Damage,Fuselage Strike,Fuselage Damage,Landing Gear Strike,Landing Gear Damage,Tail Strike,Tail Damage,Lights Strike,Lights Damage,Other Strike,Other Damage
104494,1991,12,21,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,CLIMB,NIGHT,FOG,4400,250,,UNKBM,UNKNOWN MEDIUM BIRD,1,PRECAUTIONARY LANDING,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103538,1991,12,21,1AAH,ALOHA AIRLINES,B-737-200,A,148,13,4,34,10,2,D,1,1,,,PHLI,LIHUE ARPT,HI,AWP,Y,LANDING ROLL,DAY,NONE,0,120,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104010,1991,12,21,PHM,PHI INC,BELL-206,B,128,4,1,1,1,1,F,6,,,,RIGG,OIL RIG,,,N,TAKEOFF RUN,DAY,NONE,0,,0,NE1,GULL,1,ABORTED TAKEOFF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
103910,1991,12,22,UAL,UNITED AIRLINES,DC-10-10,A,583,24,4,22,7,3,D,1,6,1,,PHLI,LIHUE ARPT,HI,AWP,Y,LANDING ROLL,NIGHT,NONE,0,110,0,R1101,BARN OWL,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107655,1991,12,22,DAL,DELTA AIR LINES,B-727,A,148,10,4,34,10,3,D,5,6,5,,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,ANE,,APPROACH,DAY,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108062,1991,12,22,DAL,DELTA AIR LINES,B-737,A,148,95,4,,,2,D,1,1,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,CLIMB,DUSK,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,1991,12,23,MIL,MILITARY,A-10A,A,345,,3,22,,2,D,,,,,KAEX,ALEXANDRIA INTL,LA,ASW,,TAKEOFF RUN,DAY,,0,135,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107183,1991,12,23,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,ASW,Y,APPROACH,NIGHT,NONE,4000,250,,J,"DUCKS, GEESE, SWANS",2-10,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105185,1991,12,23,BUS,BUSINESS,C-172,A,226,7,1,7,10,1,A,7,,,,KDUH,TOLEDO SUBURBAN ARPT,MI,AGL,N,APPROACH,DUSK,NONE,1900,105,,J2204,CANADA GOOSE,1,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103944,1991,12,23,USA,1US AIRWAYS,B-737-400,A,148,32,4,10,1,2,D,1,1,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,CLIMB,DAY,NONE,200,170,,NE1,GULL,11-100,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5383,1991,12,23,MIL,MILITARY,C-130,A,561,12,4,,,4,C,4,4,4,4,KVPS,EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT,FL,ASO,Y,APPROACH,DAY,,50,120,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129849,1991,12,23,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,ZY1,MUNIAS,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125918,1991,12,23,UAL,UNITED AIRLINES,B-737-200,A,148,13,4,34,10,2,D,1,1,,,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,ASW,,TAKEOFF RUN,,,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103104,1991,12,24,DAL,DELTA AIR LINES,MD-88,A,583,37,4,34,10,2,D,5,5,,,KALB,ALBANY INTL,NY,AEA,N,APPROACH,DAY,NONE,50,145,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126716,1991,12,24,UAL,UNITED AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105876,1991,12,24,SPA,SIERRA PACIFIC AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KSEA,SEATTLE-TACOMA INTL,WA,ANM,,APPROACH,DAY,,,,,NE1,GULL,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102941,1991,12,24,1AAH,ALOHA AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,PHLI,LIHUE ARPT,HI,AWP,Y,TAKEOFF RUN,DAY,NONE,0,140,0,N5122,PACIFIC GOLDEN-PLOVER,2-10,NONE,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129850,1991,12,24,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,ZY1,MUNIAS,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103171,1991,12,24,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KSAT,SAN ANTONIO INTL,TX,ASW,N,APPROACH,NIGHT,NONE,3000,180,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104179,1991,12,25,DAL,DELTA AIR LINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,ANE,,CLIMB,DAY,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110175,1991,12,25,SDU,WESTAIR COMMUTER,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,OR,ANM,N,APPROACH,DAY,NONE,1740,110,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106431,1991,12,26,QXE,HORIZON AIR,MERLIN III,A,915,4,2,19,4,2,C,4,4,,,KPIH,POCATELLO REGIONAL ARPT,ID,ANM,,TAKEOFF RUN,NIGHT,,0,,0,1F11,COYOTE,1,ABORTED TAKEOFF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104651,1991,12,26,NAE,NASHVILLE EAGLE,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KILM,WILMINGTON INTL,NC,ASO,N,APPROACH,DAY,NONE,60,120,,ZT1,BLACKBIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128052,1991,12,26,UAL,UNITED AIRLINES,DC-10-10,A,583,24,4,22,7,3,D,1,6,1,,KDEN*,DENVER STAPLETON ARPT,CO,ANM,,TAXI,,,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,1,OTHER,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105626,1991,12,26,BUS,BUSINESS,GULFSTREAM II,A,417,8,4,37,43,2,D,5,5,,,KSMF,SACRAMENTO INTL,CA,AWP,N,APPROACH,DUSK,NONE,1200,180,,J21,DUCK,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2154,1991,12,27,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KIWA,PHOENIX-MESA GATEWAY,AZ,AWP,,APPROACH,DAY,,2100,160,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129851,1991,12,27,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,N5122,PACIFIC GOLDEN-PLOVER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106005,1991,12,27,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KSAV,SAVANNAH/HILTON HEAD INTL ARPT,GA,ASO,Y,APPROACH,DAY,FOG,20,147,,NE1,GULL,1,NONE,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128623,1991,12,27,BUS,BUSINESS,C-402,A,226,33,2,13,16,2,A,4,4,,,KCXY,CAPITAL CITY ARPT (PA),PA,AEA,,APPROACH,DAY,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107905,1991,12,28,UAL,UNITED AIRLINES,DC-10-10,A,583,24,4,22,7,3,D,1,6,1,,KPDX,PORTLAND INTL (OR),OR,ANM,N,CLIMB,DAY,NONE,500,170,,J22,GEESE,2-10,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105526,1991,12,29,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,N,LANDING ROLL,DAY,NONE,0,60,0,O22,DOVE,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100599,1991,12,29,CDN,CANADIAN AIRLINES,B-737,A,148,95,4,34,10,2,D,1,1,,,KPIE,ST. PETE-CLEARWATER INTL ARPT,FL,ASO,N,TAKEOFF RUN,DAY,NONE,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104874,1991,12,30,IAS,INTL AIR SERVICE,BE-90  KING,A,123,18,2,31,4,2,C,4,4,,,KSMF,SACRAMENTO INTL,CA,AWP,Y,CLIMB,DAY,NONE,600,130,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126988,1991,12,30,BUS,BUSINESS,DA-10 FALCON,A,300,2,3,19,1,2,D,5,5,,,KJZI,CHARLESTON EXECUTIVE ARPT,SC,ASO,,TAKEOFF RUN,NIGHT,,0,,0,1G11,WHITE-TAILED DEER,1,ABORTED TAKEOFF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
113875,1991,12,30,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KIAD,WASHINGTON DULLES INTL ARPT,DC,AEA,N,APPROACH,DAY,NONE,100,140,,ZT1,BLACKBIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104880,1991,12,30,BUS,BUSINESS,CITATION II,A,226,37,3,31,1,2,D,5,5,,,KLFK,ANGELINA COUNTY,TX,ASW,N,TAKEOFF RUN,DAY,NONE,0,80,0,K1002,TURKEY VULTURE,2-10,ABORTED TAKEOFF,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
120737,1991,12,30,JAL,JAPAN AIRLINES,B-747-400,A,148,34,5,22,7,4,D,1,1,1,1,KMWH,GRANT COUNTY ARPT,WA,ANM,,LOCAL,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106145,1991,12,30,USA,1US AIRWAYS,MD-82,A,583,37,4,34,10,2,D,5,5,,,KPIT,PITTSBURGH INTL ARPT,PA,AEA,N,TAKEOFF RUN,DAY,NONE,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105991,1991,12,31,QXE,HORIZON AIR,SA227 AC METRO III,A,915,7,2,19,4,2,C,4,4,,,KSEA,SEATTLE-TACOMA INTL,WA,ANM,N,APPROACH,DAWN,NONE,300,120,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107773,1991,12,31,USA,1US AIRWAYS,DC-9-30,A,583,21,4,34,10,2,D,5,5,,,KPIT,PITTSBURGH INTL ARPT,PA,AEA,N,APPROACH,DAY,NONE,,140,,YL001,EUROPEAN STARLING,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111579,1991,12,31,FLG*,PINNACLE,SAAB-340,A,778,5,3,22,22,2,C,4,4,,,KSHV,SHREVEPORT REGIONAL,LA,ASW,N,CLIMB,DUSK,NONE,20,100,,YL001,EUROPEAN STARLING,1,PRECAUTIONARY LANDING,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105992,1992,1,1,SDU,WESTAIR COMMUTER,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KSMF,SACRAMENTO INTL,CA,AWP,Y,APPROACH,NIGHT,NONE,600,130,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124015,1992,1,1,DAL,DELTA AIR LINES,MD-88,A,583,37,4,34,10,2,D,5,5,,,KMCO,ORLANDO INTL,FL,ASO,,APPROACH,DAY,,500,,,NE1,GULL,2-10,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
115063,1992,1,1,BUS,BUSINESS,PA-28,A,729,23,1,7,19,1,A,7,,,,KGLW,GLASGOW MUNICIPAL ARPT,KY,ASO,,APPROACH,NIGHT,NONE,,,0,1G11,WHITE-TAILED DEER,1,OTHER,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
102445,1992,1,2,AMT,ATA AIRLINES,B-757-200,A,148,26,4,34,40,2,D,1,1,,,KIND,INDIANAPOLIS INTL ARPT,IN,AGL,N,CLIMB,DAY,FOG,250,150,,UNKBS,UNKNOWN SMALL BIRD,11-100,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
108237,1992,1,2,UNKC,UNKNOWN COMMERCIAL,SAAB-340,A,778,5,3,22,22,2,C,4,4,,,KBTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",LA,ASW,,TAKEOFF RUN,DUSK,NONE,0,,0,YI001,PURPLE MARTIN,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,1992,1,2,MIL,MILITARY,F-16,A,561,,,,,,,,,,,KFSM,FORT SMITH REGIONAL ARPT,AR,ASW,,APPROACH,DAY,,200,160,,NE1,GULL,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108236,1992,1,2,LOF,TRANS STATES AIRLINES,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KSPI,ABRAHAM LINCOLN CAPITAL ARPT,IL,AGL,N,APPROACH,DAY,FOG,25,115,,NE1,GULL,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2155,1992,1,2,MIL,MILITARY,F-16,A,561,,,,,,,,,,,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,AR,ASW,,APPROACH,DAY,,200,170,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
111562,1992,1,2,AAL,AMERICAN AIRLINES,B-757-200,A,148,26,4,,,2,D,1,1,,,KSMF,SACRAMENTO INTL,CA,AWP,,TAKEOFF RUN,DAWN,,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104578,1992,1,2,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,AWP,Y,APPROACH,DAY,NONE,300,110,,NE1,GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102046,1992,1,2,BUS,BUSINESS,DORNIER 228,A,316,7,3,19,4,2,C,1,1,,,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,ANE,Y,TAKEOFF RUN,DAY,NONE,0,50,0,R2001,SNOWY OWL,1,ABORTED TAKEOFF,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
102389,1992,1,3,AAL,AMERICAN AIRLINES,DC-10-30,A,583,25,4,22,7,3,D,1,6,1,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,TAKEOFF RUN,NIGHT,NONE,0,110,0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101453,1992,1,3,AAL,AMERICAN AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KMCO,ORLANDO INTL,FL,ASO,N,CLIMB,DAY,NONE,500,160,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105299,1992,1,3,DAL,DELTA AIR LINES,MD-88,A,583,37,4,34,10,2,D,5,5,,,KMLU,MONROE REGIONAL ARPT,LA,ASW,N,LANDING ROLL,DAY,NONE,0,,0,K33,HAWK,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125827,1992,1,3,TWA,TRANS WORLD AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KMCO,ORLANDO INTL,FL,ASO,,TAKEOFF RUN,DAY,NONE,0,,0,NE1,GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103322,1992,1,3,EWW,EMERY WORLDWIDE,B-727,A,148,94,4,34,10,3,D,5,6,5,,KROA,ROANOKE REGNL ARPT/WOODRUM FIELD,VA,AEA,N,APPROACH,DAY,RAIN,,120,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129854,1992,1,4,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,O2212,ZEBRA DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129853,1992,1,4,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,ZY1,MUNIAS,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102521,1992,1,4,PVT,PRIVATELY OWNED,GRUMAMER AA5,A,418,2,1,7,,1,A,7,,,,61S,COTTAGE GROVE STATE ARPT,OR,ANM,,APPROACH,DUSK,NONE,4,80,,L31,GROUSE,1,NONE,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112529,1992,1,4,SWA,SOUTHWEST AIRLINES,B-737-200,A,148,13,4,34,10,2,D,1,1,,,KABQ,ALBUQUERQUE INTL SUNPORT,NM,ASW,N,TAKEOFF RUN,DAY,NONE,0,100,0,ZX3,SPARROW,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107222,1992,1,4,USA,1US AIRWAYS,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KRIC,RICHMOND INTL,VA,AEA,N,APPROACH,DAY,RAIN,25,100,,NE1,GULL,2-10,NONE,,,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126426,1992,1,4,THA,THAI AIRWAYS INTL,DC-10-30,A,583,25,4,22,7,3,D,1,6,1,,KSEA,SEATTLE-TACOMA INTL,WA,ANM,,CLIMB,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103317,1992,1,5,SKW,SKYWEST AIRLINES,SA227 AC METRO III,A,915,7,2,19,4,2,C,4,4,,,KSMF,SACRAMENTO INTL,CA,AWP,Y,DESCENT,NIGHT,NONE,2500,170,,UNKBL,UNKNOWN LARGE BIRD,1,NONE,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127462,1992,1,5,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSEA,SEATTLE-TACOMA INTL,WA,ANM,,,,,,,0,1F11,COYOTE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113943,1992,1,5,BUS,BUSINESS,BE-200 KING,A,123,22,2,31,4,2,C,4,4,,,M34,KENTUCKY DAM STATE PARK,KY,ASO,N,APPROACH,DAY,NONE,20,90,,J2204,CANADA GOOSE,1,NONE,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
121061,1992,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSRQ,SARASOTA-BRADENTON INTL ARPT,FL,ASO,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128287,1992,1,6,UAL,UNITED AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KORD,CHICAGO O'HARE INTL ARPT,IL,AGL,,APPROACH,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102803,1992,1,6,PXX,PAN AM EXPRESS,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KMIA,MIAMI INTL,FL,ASO,Y,APPROACH,DAY,NONE,4,110,,I13,EGRET,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100252,1992,1,6,BUS,BUSINESS,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KISO,KINSTON REGIONAL JETPORT AT STALLINGS FIELD,NC,ASO,N,LANDING ROLL,DUSK,NONE,0,60,0,NE1,GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113944,1992,1,6,BUS,BUSINESS,C-340,A,226,26,2,13,16,2,A,4,4,,,KSBA,SANTA BARBARA MUNICIPAL,CA,AWP,,CLIMB,DAY,,200,110,,NE1,GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129278,1992,1,6,UAL,UNITED AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KAUS,AUSTIN-BERGSTROM INTL,TX,ASW,,APPROACH,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
