Record ID,Incident Year,Incident Month,Incident Day,Operator,Aircraft ,Engines,Engine Type,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Height Bands,Speed,Speed Bands,Species Name,Species Quantity,Flight Impact,Aircraft Damage,Engine Ingested
101601,1990,4,21,Business,BE-200 KING,2,C,Hagerstown Regnl Arpt-Richard A Henson Field,MD,AEA,No,LANDING ROLL,NIGHT,NONE,0,On Ground,80,Low Speed,Gull,1,NONE,No,No
2269,1990,4,22,Military,F-4D,0,NA,Niagara Falls Intl,NY,AEA,Unknown,APPROACH,DAY,NONE,600,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
110826,1990,4,22,Privately Owned,LAKE LA4-200,1,A,Flying Cloud Arpt,MN,AGL,Unknown,APPROACH,DUSK,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,OTHER,Yes,No
129618,1990,4,23,1Us Airways,B-737,2,D,La Guardia Arpt,NY,AEA,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Unknown Bird,1,NONE,No,No
129760,1990,4,23,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Munias,1,NONE,No,No
101739,1990,4,23,Bering Air,PA-31 NAVAJO,2,A,Nome Arpt,AK,AAL,No,CLIMB,DAY,NONE,90,Low Altitude,115,Medium Speed,Snow Bunting,2-10,PRECAUTIONARY LANDING,No,No
102350,1990,4,23,United Airlines,B-767-200,2,D,John F Kennedy Intl,NY,AEA,Unknown,APPROACH,DUSK,NONE,1200,Medium Altitude,0,Stationary,Gull,1,NONE,No,No
5781,1990,4,23,Military,C-141B,0,NA,Charleston Afb/Intl Arpt,SC,ASO,Yes,TAKEOFF RUN,NIGHT,NONE,1500,Medium Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
128228,1990,4,24,Saudi Arabian Airlines,B-747-300,4,D,John F Kennedy Intl,NY,AEA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Herring Gull,2-10,NONE,No,Yes
5782,1990,4,24,Military,C-141B,0,NA,Charleston Afb/Intl Arpt,SC,ASO,Yes,APPROACH,DAY,NONE,2000,Medium Altitude,200,Medium Speed,Unknown Medium Bird,1,NONE,No,Yes
2270,1990,4,24,Military,C-130H,0,NA,Yeager Arpt,WV,AEA,Unknown,APPROACH,NIGHT,NONE,600,Medium Altitude,130,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
120609,1990,4,26,Comair Airlines,SAAB-340,2,C,Unknown,UNKNOWN,NA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,Yes
101382,1990,4,26,Business,C-150,1,A,Rapid City Regional,SD,AGL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Western Meadowlark,1,ABORTED TAKEOFF,No,No
129605,1990,4,26,Mesaba Airlines,SA227 AC METRO III,2,C,Brainerd Lakes Regional Arpt,MN,AGL,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,2-10,OTHER,Yes,No
102265,1990,4,26,American Airlines,B-727-200,3,D,El Paso Intl Arpt,TX,ASW,No,TAKEOFF RUN,DAY,NONE,0,On Ground,90,Low Speed,Unknown Small Bird,1,NONE,No,No
4169,1990,4,26,Military,C-21A,0,NA,Eglin Air Force Base/Destin-Fort Walton Beach Airport,FL,ASO,Yes,TAKEOFF RUN,NIGHT,NONE,1500,Medium Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
100867,1990,4,26,Business,MU2,2,C,Aberdeen Regional Ar,SD,AGL,Yes,CLIMB,DAY,RAIN,25,Low Altitude,110,Medium Speed,Gull,11-100,PRECAUTIONARY LANDING,No,No
101989,1990,4,27,American Airlines,B-727,3,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,APPROACH,NIGHT,NONE,2700,High Altitude,0,Stationary,Unknown Medium Bird,1,NONE,No,No
100658,1990,4,27,1Us Airways,B-737-300,2,D,Los Angeles Intl,CA,AWP,No,CLIMB,DAY,NONE,3000,High Altitude,230,High Speed,Unknown Medium Bird,1,NONE,No,No
101230,1990,4,28,American Airlines,B-727-200,3,D,San Diego Intl,CA,AWP,No,APPROACH,DAY,NONE,20,Low Altitude,140,Medium Speed,Gull,1,NONE,No,No
101028,1990,4,28,American Airlines,B-727-100,3,D,"Guadalajara, Mexico",UNKNOWN,FGN,No,APPROACH,NIGHT,NONE,5000,High Altitude,200,Medium Speed,Unknown Small Bird,1,NONE,No,No
103177,1990,4,28,American Airlines,B-727,3,D,Portland Intl (Or),OR,ANM,No,APPROACH,NIGHT,NONE,100,Low Altitude,127,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101899,1990,4,28,Southwest Airlines,B-737-200,2,D,Phoenix Sky Harbor Intl Arpt,AZ,AWP,No,APPROACH,DAY,NONE,750,Medium Altitude,135,Medium Speed,Dove,1,NONE,No,No
101898,1990,4,29,American Airlines,B-727,3,D,Washington Dulles Intl Arpt,DC,AEA,No,APPROACH,NIGHT,NONE,3000,High Altitude,250,High Speed,Unknown Medium Bird,1,NONE,Yes,No
101400,1990,4,29,American Airlines,MD-80,2,D,Norfolk Intl,VA,AEA,Yes,APPROACH,DAY,NONE,50,Low Altitude,130,Medium Speed,Gull,2-10,NONE,No,No
105200,1990,4,29,Aloha Airlines,B-737,2,D,Kahului Arpt,HI,AWP,No,TAKEOFF RUN,NIGHT,NONE,0,On Ground,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
101722,1990,4,30,Business,PA-31 NAVAJO,2,A,Atlantic City Intl,NJ,AEA,Yes,APPROACH,DAY,NONE,2000,Medium Altitude,140,Medium Speed,Gull,2-10,NONE,No,No
102682,1990,4,30,1Us Airways,B-737-400,2,D,Fort Lauderdale/Hollywood Intl,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Small Bird,1,NONE,Yes,Yes
101060,1990,4,30,American Airlines,MD-82,2,D,Seattle-Tacoma Intl,WA,ANM,No,DESCENT,NIGHT,NONE,5500,High Altitude,250,High Speed,Gull,1,NONE,No,No
102669,1990,4,30,Business,BE-60 DUKE,2,A,St. Pete-Clearwater Intl Arpt,FL,ASO,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
101182,1990,5,1,Southwest Airlines,B-737-500,2,D,William P Hobby Arpt,TX,ASW,No,APPROACH,DAY,NONE,400,Low Altitude,124,Medium Speed,Unknown Small Bird,1,NONE,No,No
2271,1990,5,1,Military,KC-135,0,NA,Arkansas International Arpt,AR,ASW,Unknown,APPROACH,NIGHT,NONE,700,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
103174,1990,5,1,United Airlines,B-727,3,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,CLIMB,NIGHT,NONE,5,Low Altitude,120,Medium Speed,White-Tailed Deer,1,NONE,No,No
101731,1990,5,2,American Airlines,B-767-200,2,D,Chicago O'Hare Intl Arpt,IL,AGL,No,APPROACH,NIGHT,NONE,50,Low Altitude,130,Medium Speed,Unknown Medium Bird,1,NONE,No,No
125971,1990,5,2,Business,C-414,2,A,Akron-Canton Regional,OH,AGL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,American Robin,1,NONE,No,No
102219,1990,5,2,American Airlines,MD-80,2,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,APPROACH,NIGHT,RAIN,40,Low Altitude,120,Medium Speed,Brown-Headed Cowbird,2-10,NONE,No,No
111431,1990,5,2,Pan Am,A-310,2,D,Unknown,UNKNOWN,NA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,Yes
100740,1990,5,2,Business,DA-10 FALCON,2,D,Addison,TX,ASW,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Blackbird,2-10,ABORTED TAKEOFF,Yes,Yes
100043,1990,5,2,America West Airlines,B-737,2,D,Bob Hope Arpt,CA,AWP,Yes,APPROACH,DAY,NONE,800,Medium Altitude,120,Medium Speed,Gull,1,NONE,No,No
102128,1990,5,3,American Airlines,B-727-200,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Yes,APPROACH,DAY,NONE,50,Low Altitude,135,Medium Speed,Gull,2-10,NONE,No,No
117006,1990,5,3,Southwest Airlines,B-737-400,2,D,Dallas Love Field Arpt,TX,ASW,Unknown,LANDING ROLL,UNKNOWN,NONE,0,On Ground,0,Stationary,Franklin'S Gull,2-10,NONE,No,Yes
101826,1990,5,3,Southwest Airlines,B-737-200,2,D,San Antonio Intl,TX,ASW,No,DESCENT,NIGHT,NONE,15000,High Altitude,320,High Speed,Unknown Small Bird,1,NONE,No,No
2272,1990,5,3,Military,KC-135,0,NA,Arkansas International Arpt,AR,ASW,Unknown,CLIMB,NIGHT,NONE,900,Medium Altitude,145,Medium Speed,Unknown Medium Bird,1,NONE,No,No
100333,1990,5,4,Baron Aviation Services,C-172,1,A,Burke Lakefront,OH,AGL,Yes,CLIMB,NIGHT,RAIN,150,Low Altitude,75,Low Speed,Gull,1,NONE,No,No
122391,1990,5,4,American Airlines,B-767-200,2,D,Unknown,UNKNOWN,NA,No,EN ROUTE,NIGHT,NONE,11000,High Altitude,320,High Speed,Unknown Medium Bird,2-10,NONE,No,No
100957,1990,5,4,American Airlines,B-727-200,3,D,Denver Stapleton Arpt,CO,ANM,No,TAKEOFF RUN,DAY,NONE,0,On Ground,132,Medium Speed,Hawk,1,NONE,No,No
102616,1990,5,4,Southwest Airlines,B-737-200,2,D,Austin-Bergstrom Intl,TX,ASW,No,CLIMB,DAY,NONE,300,Low Altitude,150,Medium Speed,Dove,2-10,NONE,Yes,No
103021,1990,5,4,1Us Airways,B-737-200,2,D,Syracuse Hancock Intl,NY,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Gull,1,NONE,No,No
101134,1990,5,4,Business,EMB-120,2,C,Bob Hope Arpt,CA,AWP,Yes,APPROACH,DAY,NONE,50,Low Altitude,110,Medium Speed,Blackbird,2-10,NONE,Yes,No
100618,1990,5,4,1Us Airways,FOKKER F28 MK 1000,2,D,Roanoke Regnl Arpt/Woodrum Field,VA,AEA,Yes,TAKEOFF RUN,DAY,FOG,0,On Ground,0,Stationary,Gull,1,NONE,No,No
105362,1990,5,4,Business,BA-31 JETSTR,2,C,Cuyahoga County Arpt,OH,AGL,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,2-10,NONE,No,No
100923,1990,5,4,Henson,DHC8 DASH 8,2,C,Charlotte/Douglas Intl Arpt,NC,ASO,Unknown,APPROACH,DAY,NONE,500,Low Altitude,115,Medium Speed,Unknown Small Bird,1,NONE,No,No
100190,1990,5,5,American Airlines,DC-9,2,D,Unknown,UNKNOWN,NA,No,UNKNOWN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
101178,1990,5,5,1Us Airways,DC-9-30,2,D,Buffalo-Niagara Intl,NY,AEA,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
101709,1990,5,5,Business,PA-31 NAVAJO,2,A,Atlantic City Intl,NJ,AEA,Yes,CLIMB,DAY,NONE,100,Low Altitude,0,Stationary,Gull,1,NONE,No,No
101223,1990,5,5,American Airlines,MD-80,2,D,Sacramento Intl,CA,AWP,Yes,APPROACH,NIGHT,NONE,10400,High Altitude,260,High Speed,Unknown Medium Bird,1,NONE,No,No
101231,1990,5,5,Business,C-207 SKYWAG,1,A,Wrangell Arpt,AK,AAL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Small Bird,2-10,NONE,No,No
102148,1990,5,5,American Airlines,B-727-200,3,D,Will Rogers World Arpt,OK,ASW,No,APPROACH,DAY,NONE,500,Low Altitude,150,Medium Speed,Unknown Small Bird,1,NONE,No,No
101373,1990,5,5,Comair Airlines,EMB-110,2,C,Jacksonville Intl,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Blackbird,1,NONE,No,No
102181,1990,5,5,Delta Air Lines,B-767,2,D,Hartsfield - Jackson Atlanta Intl Arpt,GA,ASO,No,APPROACH,NIGHT,NONE,2900,High Altitude,180,Medium Speed,Unknown Small Bird,1,NONE,No,No
2273,1990,5,5,Military,C-130E,0,NA,Eastern West Virginia Regional Arpt,WV,AEA,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Unknown Medium Bird,1,NONE,No,No
102160,1990,5,5,American Airlines,MD-80,2,D,Louie Armstrong New Orleans Intl Arpt,LA,ASW,No,APPROACH,DAY,NONE,200,Low Altitude,125,Medium Speed,Blackbird,1,NONE,No,No
102932,1990,5,5,Emery Worldwide,DC-8-63,4,D,Grant County Arpt,WA,ANM,No,CLIMB,NIGHT,NONE,400,Low Altitude,180,Medium Speed,Gull,1,NONE,No,No
100108,1990,5,6,1Us Airways,DC-9,2,D,Albany Intl,NY,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,120,Medium Speed,European Starling,1,NONE,No,No
102818,1990,5,6,Aloha Airlines,B-737-200,2,D,Hilo Intl Arpt,HI,AWP,No,TAKEOFF RUN,DAY,NONE,0,On Ground,130,Medium Speed,Rock Pigeon,1,NONE,No,No
117007,1990,5,6,Southwest Airlines,B-737-300,2,D,Unknown,UNKNOWN,NA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Rose-Breasted Grosbeak,1,NONE,No,Yes
103900,1990,5,6,American Airlines,MD-80,2,D,Chicago O'Hare Intl Arpt,IL,AGL,No,APPROACH,NIGHT,NONE,500,Low Altitude,150,Medium Speed,Sparrow,1,NONE,No,No
125483,1990,5,6,El Al,B-747-1/200,4,D,John F Kennedy Intl,NY,AEA,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,155,Medium Speed,Gull,2-10,ABORTED TAKEOFF,Yes,No
121995,1990,5,6,American Airlines,A-300,2,D,Santo Domingo/Las Am,UNKNOWN,FGN,No,TAKEOFF RUN,DAY,NONE,0,On Ground,130,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
100525,1990,5,6,American Airlines,MD-82,2,D,Chicago O'Hare Intl Arpt,IL,AGL,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
102078,1990,5,6,1Us Airways,DC-9,2,D,Ronald Reagan Washington National Arpt,DC,AEA,No,APPROACH,DAY,NONE,10,Low Altitude,150,Medium Speed,Gull,1,NONE,No,No
100172,1990,5,6,American Airlines,B-727,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,LANDING ROLL,NIGHT,NONE,0,On Ground,130,Medium Speed,Unknown Medium Bird,1,NONE,No,No
105182,1990,5,7,American Airlines,B-727,3,D,Southwest Florida Intl Arpt,FL,ASO,Yes,CLIMB,DAY,NONE,10,Low Altitude,145,Medium Speed,Unknown Small Bird,2-10,NONE,No,No
2274,1990,5,7,Military,A-10A,2,D,Myrtle Beach Intl,SC,ASO,Unknown,APPROACH,DAY,NONE,750,Medium Altitude,200,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101331,1990,5,7,Midway Airlines,DC-9-10,2,D,Jacksonville Intl,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Sparrow,1,NONE,No,No
101295,1990,5,7,Business,BE-90  KING,2,C,Indianapolis Intl Arpt,IN,AGL,No,APPROACH,DAY,NONE,3200,High Altitude,160,Medium Speed,Duck,1,OTHER,Yes,No
100133,1990,5,7,American Airlines,MD-80,2,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Yes,DESCENT,DAY,NONE,5500,High Altitude,240,High Speed,Unknown Medium Bird,1,NONE,No,No
103951,1990,5,8,American Airlines,MD-80,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,No,APPROACH,NIGHT,NONE,600,Medium Altitude,135,Medium Speed,Gull,1,NONE,No,No
102505,1990,5,8,1Us Airways,B-737-300,2,D,Orlando Intl,FL,ASO,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,120,Medium Speed,Gull,1,NONE,No,No
100643,1990,5,8,Business,C-402,2,A,Barnstable Muni Arpt-Boardman/Polando Fld,MA,ANE,Yes,LANDING ROLL,DAY,NONE,0,On Ground,60,Low Speed,Canada Goose,1,NONE,No,No
100393,1990,5,8,Business Express,BE-1900,2,C,Syracuse Hancock Intl,NY,AEA,No,LANDING ROLL,UNKNOWN,RAIN,0,On Ground,60,Low Speed,Gull,1,NONE,No,No
2276,1990,5,8,Military,KC-135,0,NA,Arkansas International Arpt,AR,ASW,Unknown,APPROACH,NIGHT,NONE,1800,Medium Altitude,180,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129606,1990,5,8,Privately Owned,MOONEY-20E,1,A,Unknown,UNKNOWN,NA,Unknown,TAKEOFF RUN,DAWN,NONE,0,On Ground,0,Stationary,Mule Deer,1,NONE,Yes,No
102173,1990,5,8,Ata Airlines,B-727-100,3,D,Indianapolis Intl Arpt,IN,AGL,No,APPROACH,NIGHT,NONE,800,Medium Altitude,120,Medium Speed,American Robin,1,NONE,No,No
101308,1990,5,8,Unknown,CITATION II,2,D,Cincinnati/Northern Kentucky Intl Arpt,KY,ASO,Yes,APPROACH,DAY,NONE,50,Low Altitude,100,Low Speed,Blackbird,2-10,NONE,No,No
101733,1990,5,8,American Airlines,MD-80,2,D,Norman Y. Mineta San Jose Intl Arpt,CA,AWP,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,135,Medium Speed,American Robin,1,NONE,No,No
2275,1990,5,8,Military,E-4B,4,D,Kansas City Intl,MO,ACE,Unknown,APPROACH,NIGHT,NONE,1800,Medium Altitude,180,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
2278,1990,5,9,Military,C-130E,0,NA,Martin State Arpt,MD,AEA,Unknown,CLIMB,DAY,NONE,300,Low Altitude,130,Medium Speed,Unknown Medium Bird,1,NONE,No,No
2277,1990,5,9,Military,KC-135,0,NA,Arkansas International Arpt,AR,ASW,Unknown,APPROACH,NIGHT,NONE,1600,Medium Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
104490,1990,5,10,Delta Air Lines,DC-9,2,D,Augusta Regional Arpt At Bush Fld,GA,ASO,No,CLIMB,DAY,NONE,100,Low Altitude,150,Medium Speed,Terns,1,NONE,No,No
100056,1990,5,10,United Airlines,DC-10,3,D,San Francisco Intl Arpt,CA,AWP,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Hawk,1,NONE,No,No
101104,1990,5,10,Atlantic Southeast,EMB-120,2,C,Roanoke Regnl Arpt/Woodrum Field,VA,AEA,No,APPROACH,DAY,RAIN,10,Low Altitude,100,Low Speed,Gull,1,NONE,No,No
103854,1990,5,10,Westair Commuter,EMB-110,2,C,Charles M. Schulz-Sonoma County Arpt,CA,AWP,No,APPROACH,NIGHT,NONE,585,Medium Altitude,120,Medium Speed,Canada Goose,2-10,NONE,Yes,No
2279,1990,5,10,Military,F-16,0,NA,Great Falls Intl,MT,ANM,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,170,Medium Speed,Horned Lark,1,NONE,No,No
103952,1990,5,10,Unknown,DA-10 FALCON,2,D,Dutchess County Arpt,NY,AEA,No,CLIMB,UNKNOWN,RAIN,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
102156,1990,5,10,American Airlines,MD-82,2,D,Metro Oakland Intl,CA,AWP,No,APPROACH,DAY,NONE,50,Low Altitude,135,Medium Speed,Unknown Medium Bird,1,NONE,No,No
4065,1990,5,10,Military,F-15C,0,NA,Eglin Air Force Base/Destin-Fort Walton Beach Airport,FL,ASO,Yes,CLIMB,DAY,NONE,1000,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101957,1990,5,10,North Coast Air Services,MERLIN III,2,C,Burke Lakefront,OH,AGL,Yes,APPROACH,DAY,NONE,500,Low Altitude,140,Medium Speed,Gull,1,NONE,No,No
103744,1990,5,11,Henson,DHC8 DASH 8,2,C,Norfolk Intl,VA,AEA,No,CLIMB,DAY,NONE,125,Low Altitude,110,Medium Speed,Gull,2-10,NONE,No,No
100799,1990,5,11,Southwest Airlines,B-737-300,2,D,Valley Intl,TX,ASW,No,TAKEOFF RUN,DAY,NONE,0,On Ground,135,Medium Speed,Gull,1,PRECAUTIONARY LANDING,Yes,Yes
118396,1990,5,11,Pan Am,A-300,2,D,John F Kennedy Intl,NY,AEA,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,PRECAUTIONARY LANDING,Yes,Yes
102617,1990,5,11,American Airlines,MD-82,2,D,Chicago O'Hare Intl Arpt,IL,AGL,No,CLIMB,NIGHT,NONE,6000,High Altitude,250,High Speed,Unknown Medium Bird,2-10,NONE,No,No
106040,1990,5,11,1Us Airways,B-737-200,2,D,Syracuse Hancock Intl,NY,AEA,No,TAKEOFF RUN,DAWN,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
2280,1990,5,11,Military,A-10A,2,D,Alpena County Reg,MI,AGL,Unknown,APPROACH,DAY,NONE,650,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,Yes,No
104489,1990,5,11,Unknown,DA-10 FALCON,2,D,Dutchess County Arpt,NY,AEA,Unknown,CLIMB,DAY,RAIN,400,Low Altitude,0,Stationary,Gull,2-10,NONE,No,No
104380,1990,5,11,United Airlines,DC-10,3,D,San Francisco Intl Arpt,CA,AWP,No,TAKEOFF RUN,DAY,NONE,0,On Ground,150,Medium Speed,Hawk,1,NONE,No,No
104488,1990,5,11,Ccair,SHORTS 360,2,C,Greenville-Spartanburg Intl,SC,ASO,Yes,LANDING ROLL,DAY,FOG,0,On Ground,0,Stationary,Gull,1,NONE,No,No
100177,1990,5,11,1Us Airways,FOKKER F28 MK 1000,2,D,Norfolk Intl,VA,AEA,No,APPROACH,DAY,NONE,80,Low Altitude,95,Low Speed,Gull,2-10,NONE,No,No
100171,1990,5,11,1Us Airways,B-737,2,D,Hancock County-Bar Harbor,ME,ANE,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
101469,1990,5,12,1Us Airways,B-737,2,D,Norfolk Intl,VA,AEA,No,CLIMB,DAY,NONE,490,Low Altitude,140,Medium Speed,Gull,2-10,NONE,No,No
103804,1990,5,12,Business,PA-44 SEMINOLE,2,A,Auburn Municipal Arpt (Wa),WA,ANM,No,APPROACH,DAY,NONE,100,Low Altitude,95,Low Speed,Mallard,1,PRECAUTIONARY LANDING,Yes,No
118491,1990,5,12,Pan Am,B-727,3,D,Nurnberg,UNKNOWN,FGN,No,APPROACH,DAY,NONE,2,Low Altitude,140,Medium Speed,Unknown Medium Bird,1,OTHER,No,No
106628,1990,5,12,1Us Airways,B-727-200,3,D,Syracuse Hancock Intl,NY,AEA,No,LANDING ROLL,DAY,NONE,0,On Ground,110,Medium Speed,Blackbird,1,NONE,No,No
101745,1990,5,12,American Airlines,MD-83,2,D,Will Rogers World Arpt,OK,ASW,No,CLIMB,DAY,NONE,5,Low Altitude,140,Medium Speed,Gull,1,NONE,No,No
101664,1990,5,12,Henson,DHC8 DASH 8,2,C,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,No,APPROACH,DAY,NONE,1600,Medium Altitude,170,Medium Speed,Blackbird,2-10,NONE,No,No
100162,1990,5,12,United Airlines,B-727-200,3,D,Eppley Airfield,NE,ACE,Yes,CLIMB,DAY,RAIN,35,Low Altitude,140,Medium Speed,Blackbird,11-100,NONE,No,No
100821,1990,5,12,Business,PA-31 NAVAJO,2,A,Cherry Capital Arpt,MI,AGL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Small Bird,1,NONE,No,No
101023,1990,5,13,American Airlines,DC-9,2,D,Minneapolis-St Paul Intl/Wold-Chamberlain Arpt,MN,AGL,No,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,American Robin,1,NONE,No,No
103874,1990,5,13,American Airlines,MD-80,2,D,Nashville Intl,TN,ASO,No,CLIMB,DAY,NONE,600,Medium Altitude,160,Medium Speed,European Starling,1,NONE,No,No
100163,1990,5,13,American Airlines,B-727,3,D,Nashville Intl,TN,ASO,No,APPROACH,DAY,NONE,300,Low Altitude,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
100057,1990,5,13,1Us Airways,B-737-300,2,D,Tampa Intl,FL,ASO,No,CLIMB,DAY,NONE,50,Low Altitude,140,Medium Speed,Gull,2-10,PRECAUTIONARY LANDING,No,Yes
122934,1990,5,13,American Airlines,B-727-200,3,D,Edmonton Intl,AB,P&N,No,APPROACH,DAY,NONE,20,Low Altitude,140,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
100413,1990,5,13,American Airlines,B-727-200,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,APPROACH,DAY,NONE,2500,High Altitude,160,Medium Speed,Unknown Small Bird,1,NONE,No,No
102943,1990,5,13,Chautauqua Airlines,SAAB-340,2,C,Akron-Canton Regional,OH,AGL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,80,Low Speed,Gull,2-10,ABORTED TAKEOFF,Yes,No
101868,1990,5,13,American Airlines,MD-80,2,D,Jackson Evers Intl,MS,ASO,No,APPROACH,NIGHT,NONE,500,Low Altitude,150,Medium Speed,Unknown Small Bird,1,NONE,No,No
100928,1990,5,14,Trans States Airlines,ATR-42,2,C,Lambert-St Louis Intl,MO,ACE,No,APPROACH,DAY,NONE,60,Low Altitude,140,Medium Speed,Sparrow,1,NONE,No,No
100412,1990,5,14,American Airlines,B-727-200,3,D,Portland Intl (Or),OR,ANM,Yes,APPROACH,NIGHT,NONE,100,Low Altitude,130,Medium Speed,Gull,1,NONE,No,No
124806,1990,5,14,1Us Airways,B-737-300,2,D,Tampa Intl,FL,ASO,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Laughing Gull,1,PRECAUTIONARY LANDING,Yes,Yes
102097,1990,5,14,Unknown,PA-60 600,2,A,Albert Whitted,FL,ASO,No,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
100654,1990,5,14,Privately Owned,PA-31 NAVAJO,2,A,New Bedford Regional Arpt,MA,ANE,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,95,Low Speed,Gull,2-10,NONE,Yes,No
101386,1990,5,14,American Airlines,MD-80,2,D,Portland Intl (Or),OR,ANM,No,DESCENT,NIGHT,NONE,4000,High Altitude,200,Medium Speed,Unknown Medium Bird,1,NONE,No,No
1048,1990,5,14,Military,F-4D,0,NA,Niagara Falls Intl,NY,AEA,Unknown,APPROACH,DAY,NONE,100,Low Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
102098,1990,5,14,American Airlines,MD-80,2,D,Lambert-St Louis Intl,MO,ACE,No,APPROACH,NIGHT,NONE,90,Low Altitude,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
101462,1990,5,15,American Airlines,MD-80,2,D,Richmond Intl,VA,AEA,Yes,APPROACH,NIGHT,NONE,2000,Medium Altitude,250,High Speed,Unknown Medium Bird,1,NONE,No,No
101760,1990,5,15,Unknown,C-310,2,A,Hancock County-Bar Harbor,ME,ANE,No,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Gull,1,NONE,No,No
